Table S4. LC-TOF-MS data from negative and positive ion modes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data shown are peak areas for each mass feature.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ctr = control sample, sample = aphid-treated sample",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,controls for 2 h samples,,,,,,controls for 4h samples,,,,,controls for 8 h samples,,,,,controls for 24 h samples,,,,,controls for  48 h samples,,,,,controls for 96 h samples,,,,,2 h samples,,,,,4 h samples,,,,,8 h samples,,,,,24 h samples,,,,,48 h samples,,,,,96 h samples,,,,
Ion mode,m/z,retention time,ID,ctr_2h_1,ctr_2h_2,ctr_2h_3,ctr_2h_4,ctr_2h_5,ctr_4h_1,ctr_4h_2,ctr_4h_3,ctr_4h_4,ctr_4h_5,ctr_8h_1,ctr_8h_2,ctr_8h_3,ctr_8h_4,ctr_8h_5,ctr_24h_1,ctr_24h_2,ctr_24h_3,ctr_24h_4,ctr_24h_5,ctr_48h_1,ctr_48h_2,ctr_48h_3,ctr_48h_4,ctr_48h_5,ctr_96h_1,ctr_96h_2,ctr_96h_3,ctr_96h_4,ctr_96h_5,sample_2h_1,sample_2h_2,sample_2h_3,sample_2h_4,sample_2h_5,sample_4h_1,sample_4h_2,sample_4h_3,sample_4h_4,sample_4h_5,sample_8h_1,sample_8h_2,sample_8h_3,sample_8h_4,sample_8h_5,sample_24h_1,sample_24h_2,sample_24h_3,sample_24h_4,sample_24h_5,sample_48h_1,sample_48h_2,sample_48h_3,sample_48h_4,sample_48h_5,sample_96h_1,sample_96h_2,sample_96h_3,sample_96h_4,sample_96h_5
Positive,885.4917663,10.24267938,P2058-885.5-10.2,26875.3,26565.5,26255.7,25945.9,25636.1,28424.4038015196,28114.5896204862,27804.7754394528,27494.9612584194,27185.147077386,22228.1201808518,21918.3059998184,21608.4918187851,21298.6776377517,20988.8634567183,31522.5456118534,31212.73143082,30902.9172497867,30593.1030687533,30283.2888877199,30283.28889,23777.19109,23467.3769,23157.56272,22847.74854,23777.1910860188,23467.3769049854,23157.562723952,22847.7485429186,22537.9343618852,20535.59064,17513.04085,17790.57412,22710.839,18929.91521,28663.48442,12024.78437,23263.22545,16541.36106,9986.012472,8253.406547,21157.55008,13988.7385,17313.31351,18219.88389,17730.31351,25645.59388,17582.8384,18630.22097,27660.72854,17969.63412,16576.75621,7147.35957,21165.59763,17997.08482,21175.80069,22497.10112,17303.28389,17170.3524,12946.0313
Positive,885.8264422,39.29384004,P2059-885.8-39.3,20767.4,20807.2,20847,20886.8,20926.6,20568.5204616233,20608.3033002319,20648.0861388406,20687.8689774492,20727.6518160579,21364.1772337962,21403.9600724049,21443.7429110135,21483.5257496222,21523.3085882308,20170.6920755368,20210.4749141455,20250.2577527541,20290.0405913628,20329.8234299714,20329.82343,21165.26304,21205.04588,21244.82872,21284.61156,21165.263040753,21205.0458793616,21244.8287179703,21284.6115565789,21324.3943951876,34536.47653,29813.0339,13195.82406,27174.68291,48562.73693,29661.95986,27850.22891,29578.59817,9082.252578,26719.5909,37145.01736,29779.9715,45348.68729,28536.73972,13602.25552,29442.70363,18977.61218,12329.23585,5906.331922,30494.14978,30113.09178,40538.10755,26520.37543,29158.60714,23754.93671,30552.73482,30008.20172,29610.97338,6546.755987,30042.76516
Positive,888.8345219,35.82296994,P2060-888.8-35.8,16933.5,16966.3,16999,17031.8,17064.6,16769.627485502,16802.3982588094,16835.1690321169,16867.9398054243,16900.7105787318,17425.0429516509,17457.8137249584,17490.5844982658,17523.3552715733,17556.1260448807,16441.9197524275,16474.690525735,16507.4612990424,16540.2320723499,16573.0028456573,16573.00285,17261.18909,17293.95986,17326.73063,17359.50141,17261.1890851137,17293.9598584211,17326.7306317286,17359.501405036,17392.2721783435,16410.25688,15479.20822,38331.40566,15362.32347,16398.06917,16206.5972,15345.22166,14502.46882,14491.71816,16817.88399,24718.53012,5053.163047,14423.34109,16105.56093,15816.25295,12730.99302,15586.57283,5177.220557,14675.45768,5263.270568,16782.62384,15463.24327,15162.36248,16300.87685,14085.91421,8844.09437,12378.92362,15589.13759,15344.02396,5799.966933
Positive,893.2065878,506.2755818,P2061-893.2-506.3,2960.7,2942.1,2923.6,2905.1,2886.6,3053.19623751879,3034.68760946945,3016.17898142011,2997.67035337077,2979.16172532143,2683.02367653201,2664.51504848267,2646.00642043333,2627.49779238399,2608.98916433465,3238.28251801218,3219.77388996284,3201.2652619135,3182.75663386417,3164.24800581483,3164.248006,2775.566817,2757.058189,2738.549561,2720.040933,2775.5668167787,2757.05818872936,2738.54956068002,2720.04093263069,2701.53230458135,3125.709118,3771.864046,2837.397135,5031.116522,3947.802296,4806.551612,3404.871938,4196.855442,3956.45787,2719.898412,4759.235792,4374.20308,4910.465105,3276.196305,3536.258906,3386.304619,4773.731961,5022.01807,5187.46457,5371.297085,850.5115495,4279.11558,3197.458785,3433.846444,4500.722453,4944.700626,4590.483315,2897.110903,5256.453587,3172.900413
Positive,213.0580247,340.5037865,P206-213.1-340.5,61406.8,61341.2,61275.7,61210.1,61144.6,61734.4822309083,61668.9397354786,61603.3972400488,61537.8547446191,61472.3122491894,60423.6323223136,60358.0898268839,60292.5473314542,60227.0048360244,60161.4623405947,62389.9071852056,62324.3646897759,62258.8221943462,62193.2796989164,62127.7372034867,62127.7372,60751.3448,60685.8023,60620.25981,60554.71731,60751.3447994623,60685.8023040326,60620.2598086028,60554.7173131731,60489.1748177434,58588.78611,61273.30852,71087.12867,61128.29266,56431.78061,54597.51273,41150.94636,50015.28208,37173.0303,51590.66383,62187.99092,61692.56945,53431.50637,52156.89476,54565.31598,64980.20451,54812.25511,60108.94493,71184.23707,50522.12657,24656.26725,63335.31055,62259.61046,52922.07159,64088.96325,70156.18448,64570.67594,63499.62865,62855.16819,52188.77675
Positive,893.7084315,506.3641976,P2062-893.7-506.4,2775.1,2749.5,2723.9,2698.3,2672.7,2903.24786675404,2877.62678095705,2852.00569516007,2826.38460936308,2800.76352356609,2390.82615081428,2365.20506501729,2339.5839792203,2313.96289342331,2288.34180762632,3159.45872472392,3133.83763892694,3108.21655312995,3082.59546733296,3056.97438153597,3056.974382,2518.93158,2493.310494,2467.689408,2442.068322,2518.93157979922,2493.31049400223,2467.68940820524,2442.06832240825,2416.44723661127,3449.605434,4738.756927,2831.010115,4732.795314,4148.337106,2928.937321,3063.580332,2872.387114,2814.617249,3639.180885,4104.961781,2365.247173,3523.244899,2646.670535,3186.516663,3500.311793,2509.216631,3331.825873,4495.949249,4316.453832,642.6576375,4635.770907,2531.221651,2269.156774,3706.013519,4541.714725,4030.217832,2001.512781,5184.449473,2534.799684
Positive,894.2072637,507.0436427,P2063-894.2-507.0,1338.5,1338.7,1338.9,1339,1339.2,1337.59308521838,1337.77329698323,1337.95350874808,1338.13372051292,1338.31393227777,1341.19732051532,1341.37753228017,1341.55774404502,1341.73795580986,1341.91816757471,1335.79096756992,1335.97117933476,1336.15139109961,1336.33160286446,1336.5118146293,1336.511815,1340.296262,1340.476473,1340.656685,1340.836897,1340.29626169109,1340.47647345593,1340.65668522078,1340.83689698563,1341.01710875047,1546.976755,2057.313743,1185.119687,1755.481567,1816.05261,1641.437284,2247.082889,1129.264997,850.8597223,1545.094778,1981.941787,2316.049132,1761.257297,1925.20756,1451.115533,995.230681,1683.533506,1594.866181,1980.280443,1039.431468,154.5508806,1164.442106,561.539988,1829.7304,1551.980735,1985.300059,1338.055503,1810.510101,1858.071583,1631.482502
Positive,901.126942,253.6508509,P2064-901.1-253.7,1905.2,1891.9,1878.6,1865.3,1852,1971.7809160408,1958.47194710865,1945.1629781765,1931.85400924434,1918.54504031219,1705.60153739773,1692.29256846558,1678.98359953342,1665.67463060127,1652.36566166912,2104.87060536234,2091.56163643018,2078.25266749803,2064.94369856588,2051.63472963372,2051.63473,1772.146382,1758.837413,1745.528444,1732.219475,1772.1463820585,1758.83741312635,1745.52844419419,1732.21947526204,1718.91050632988,1185.06379,2373.564196,3623.310963,2689.128503,3595.079539,1321.722605,1761.472086,1453.610535,534.9063201,2848.819787,1626.491405,2655.386607,3097.771587,2295.271694,1368.330915,716.0887604,1284.899536,2700.932523,2702.59986,2390.702084,0,2648.181552,2405.44337,1674.547283,2631.651193,1545.748526,1084.942586,987.5794631,4065.513336,2019.505902
Positive,902.2124537,506.8585887,P2065-902.2-506.9,2617.3,2599.1,2580.9,2562.7,2544.5,2708.3678542921,2690.16148861791,2671.95512294371,2653.74875726951,2635.54239159531,2344.24054080815,2326.03417513395,2307.82780945975,2289.62144378556,2271.41507811136,2890.43151103408,2872.22514535988,2854.01877968569,2835.81241401149,2817.60604833729,2817.606048,2435.272369,2417.066004,2398.859638,2380.653272,2435.27236917914,2417.06600350494,2398.85963783074,2380.65327215655,2362.44690648235,2421.112382,3934.258065,1814.097688,3832.874185,4391.38273,4482.10169,3985.207351,3577.500481,3879.986082,3023.463436,3637.915667,5851.796724,3209.507039,3945.966535,2386.985054,3025.177248,3676.604814,4136.955303,2864.499046,2036.571497,623.202211,4200.518805,2478.325543,2151.855634,4833.788881,5370.422283,4099.804168,3108.955544,4818.741449,3323.755116
Positive,902.7135772,506.7793204,P2066-902.7-506.8,2477.7,2451.5,2425.2,2399,2372.7,2608.99774902492,2582.74433832754,2556.49092763016,2530.23751693278,2503.9841062354,2083.9295350773,2057.67612437992,2031.42271368253,2005.16930298515,1978.91589228777,2871.53185599873,2845.27844530135,2819.02503460397,2792.77162390659,2766.51821320921,2766.518213,2215.196589,2188.943178,2162.689767,2136.436356,2215.1965885642,2188.94317786682,2162.68976716944,2136.43635647206,2110.18294577468,2485.327061,4301.285582,2968.243187,3864.986855,4135.639634,4244.264091,4232.320153,1564.658764,2745.849267,4284.636147,2208.140186,4085.84195,4742.658624,3225.676104,2752.316423,3207.786058,2851.068805,4236.783693,2522.351226,3924.722341,915.4088806,2475.251308,2783.463168,2459.930148,2968.310624,5697.891639,3215.240374,2426.796696,7242.566862,2919.115321
Positive,903.1417616,253.3000327,P2067-903.1-253.3,2043.5,2021.1,1998.8,1976.4,1954.1,2155.28282672146,2132.92587415774,2110.56892159402,2088.21196903031,2065.85501646659,1708.14377544707,1685.78682288335,1663.42987031963,1641.07291775591,1618.71596519219,2378.85235235866,2356.49539979494,2334.13844723122,2311.7814946675,2289.42454210378,2289.424542,1819.928538,1797.571586,1775.214633,1752.857681,1819.92853826567,1797.57158570195,1775.21463313823,1752.85768057451,1730.50072801079,1269.769969,2581.066928,4092.979201,2548.269884,4518.406829,1073.943344,706.7986159,2537.530126,704.8384501,3415.111909,2564.356505,2637.516437,2011.899406,2190.355665,2639.744544,2058.025718,1536.433483,1643.356884,2312.500622,2635.885926,0,2732.259567,2417.817088,1914.785868,5247.838052,1605.533704,1649.237587,2081.609609,6870.519172,3925.06229
Positive,905.2528509,326.1513705,P2068-905.3-326.2,34.1,34.4,34.6,34.9,35.1,32.9377013339008,33.1793126394465,33.4209239449921,33.6625352505378,33.9041465560835,37.7699274448142,38.0115387503599,38.2531500559056,38.4947613614512,38.7363726669969,30.5215882784441,30.7631995839898,31.0048108895354,31.2464221950811,31.4880335006268,31.4880335,36.56187092,36.80348222,37.04509353,37.28670483,36.5618709170859,36.8034822226315,37.0450935281772,37.2867048337229,37.5283161392685,8.312656679,0.027772202,0,0,2.23567352,0,13.65954589,99.39028172,0,0,21.56106091,0,0,0,0,46.21930537,256.0348559,29.72230209,20.28752719,36.77856788,0,0,13.87905038,69.52325995,180.2026953,40.56576342,1.694153056,81.18556637,0,7.297506983
Positive,906.8258667,13.15160156,P2069-906.8-13.2,487935.3,485115.4,482295.5,479475.6,476655.7,502034.850581011,499214.946694196,496395.042807382,493575.138920567,490755.235033753,445636.772844721,442816.868957906,439996.965071092,437177.061184277,434357.157297463,530233.889449156,527413.985562342,524594.081675527,521774.177788712,518954.273901898,518954.2739,459736.2923,456916.3884,454096.4845,451276.5806,459736.292278793,456916.388391979,454096.484505164,451276.58061835,448456.676731535,413040.7685,436710.3802,798829.6101,327920.9065,651523.0585,488149.1102,490244.0611,497975.0382,462165.7576,478326.1477,362871.2758,615969.2384,467030.4075,812138.2374,418160.0308,613089.5349,491033.9429,1009501.1,1052050.754,698769.5293,381403.3153,311716.8319,418350.9908,546319.9682,619123.9308,809695.6852,1221057.981,598695.7197,685108.255,549091.2591
Positive,906.825945,41.43564129,P2070-906.8-41.4,1233769.3,1235354.4,1236939.6,1238524.7,1240109.9,1225843.51582586,1227428.66675369,1229013.81768152,1230598.96860934,1232184.11953717,1257546.5343824,1259131.68531023,1260716.83623805,1262301.98716588,1263887.13809371,1209992.00654759,1211577.15747542,1213162.30840325,1214747.45933107,1216332.6102589,1216332.61,1249620.78,1251205.931,1252791.082,1254376.233,1249620.77974326,1251205.93067109,1252791.08159892,1254376.23252674,1255961.38345457,1655016.965,1783810.498,1723042.865,913793.429,432596.4593,1057313.201,1358164.383,1716954.731,875190.7525,1634743.125,1679519.732,1004364.947,2087046.796,888946.0595,496682.3626,1035552.412,1293247.803,712987.6733,837257.6618,492759.5405,1337064.894,1783535.42,971367.9686,842819.8311,1361793.73,1693553.471,1698088.838,1120060.753,939131.9034,1734397.098
Positive,907.1617366,38.13261337,P2071-907.2-38.1,215101.3,213713.3,212325.3,210937.2,209549.2,222041.443062218,220653.418638796,219265.394215374,217877.369791951,216489.345368529,194280.954593772,192892.930170349,191504.905746927,190116.881323505,188728.856900082,235921.687296442,234533.662873019,233145.638449597,231757.614026175,230369.589602752,230369.5896,201221.0767,199833.0523,198445.0279,197057.0034,201221.076710883,199833.052287461,198445.027864039,197057.003440616,195668.979017194,291765.9847,245651.7707,282550.9564,240546.9506,189041.8983,126798.0467,297313.0928,255240.1751,301010.9564,251314.3279,195016.4221,343746.1527,210610.2896,264462.5407,191138.7713,244071.27,240221.1151,299837.9704,117600.9474,172776.218,108362.4774,137625.0558,148002.8973,297185.9723,151348.7195,54664.37039,282884.9829,359714.158,238728.543,91900.49334
Positive,213.1479472,1157.541007,"P207-213.1-1,157.5",10488.7,10428.8,10369,10309.2,10249.4,10787.8173912492,10727.9885555684,10668.1597198875,10608.3308842067,10548.5020485258,9591.24067763236,9531.41184195151,9471.58300627067,9411.75417058982,9351.92533490898,11386.1057480577,11326.2769123768,11266.448076696,11206.6192410151,11146.7904053343,11146.79041,9890.384856,9830.55602,9770.727185,9710.898349,9890.38485603659,9830.55602035574,9770.72718467489,9710.89834899405,9651.0695133132,11028.77002,8312.964461,12409.13705,8952.972468,19471.23018,5949.435253,11508.86886,13417.95257,8267.501261,10499.53604,17010.26591,19931.74271,16637.91282,12888.86865,10855.79225,11585.58849,8490.32932,12624.17618,6061.157003,10623.0213,3298.933947,14926.77504,12902.62537,10883.15463,22745.74384,24324.67705,15007.13757,13432.04618,24715.52348,14493.18216
Positive,907.1615819,9.788980756,P2072-907.2-9.8,64006.2,64027.5,64048.9,64070.2,64091.5,63899.5173382133,63920.8515887387,63942.1858392641,63963.5200897895,63984.8543403149,64326.2023487213,64347.5365992467,64368.8708497721,64390.2051002975,64411.5393508229,63686.1748329593,63707.5090834847,63728.8433340101,63750.1775845355,63771.5118350609,63771.51184,64219.5311,64240.86535,64262.1996,64283.53385,64219.5310960943,64240.8653466197,64262.1995971451,64283.5338476705,64304.8680981959,93608.53714,54504.41272,78917.57181,55932.2222,81844.01077,62888.02891,65645.88486,54836.61747,51871.19315,52193.57036,113982.6071,52986.83581,54038.85166,57334.07198,53625.00203,64522.06708,74351.2361,61406.75768,65962.23859,63169.52198,93864.4739,63839.39229,170346.5511,54888.99841,50828.32614,117495.5961,62607.88767,60117.81279,59327.9679,62261.78865
Positive,907.325265,15.17600179,P2073-907.3-15.2,65425.9,65420.9,65415.9,65410.9,65405.9,65450.9885319203,65445.9768373515,65440.9651427828,65435.953448214,65430.9417536453,65350.7546405451,65345.7429459764,65340.7312514076,65335.7195568389,65330.7078622701,65501.1054776079,65496.0937830391,65491.0820884704,65486.0703939016,65481.0586993328,65481.0587,65375.81311,65370.80142,65365.78972,65360.77803,65375.8131133889,65370.8014188202,65365.7897242514,65360.7780296826,65355.7663351139,92477.93097,63491.60763,72834.13729,71004.15566,128101.9371,64296.24433,102821.3852,81357.62452,49823.71356,71247.57046,73886.21018,72424.01241,49983.47696,70846.59391,69324.567,64368.01425,81488.6437,82983.41708,50684.05282,79951.96348,45285.50375,72776.18459,59514.55291,76078.43013,63620.25039,55051.01171,70220.46994,172573.1117,82886.76303,62625.28874
Positive,907.3253661,42.29958924,P2074-907.3-42.3,171126,172200,173274,174348.1,175422.1,165755.862123547,166829.888536018,167903.914948489,168977.94136096,170051.967773431,187236.390372967,188310.416785438,189384.443197909,190458.46961038,191532.496022851,155015.597998838,156089.624411309,157163.65082378,158237.677236251,159311.703648722,159311.7036,181866.2583,182940.2847,184014.3111,185088.3375,181866.258310612,182940.284723083,184014.311135554,185088.337548025,186162.363960496,120374.2047,165036.3035,259328.4711,74656.62871,71039.28545,221964.5564,76795.74374,271049.3935,139459.7274,118755.8442,227528.5928,263934.8532,139430.7175,308120.1044,145675.8757,265606.7635,127711.7681,149031.5047,146319.5952,214525.433,80200.21859,118669.261,74267.26575,130111.6804,140016.0166,170859.6167,201689.8369,146898.6518,138125.2433,123190.7573
Positive,907.4877488,38.96479474,P2075-907.5-39.0,109430.7,110441.8,111452.9,112464,113475.1,104375.148764309,105386.249924209,106397.351084108,107408.452244008,108419.553403908,124597.171962302,125608.273122201,126619.374282101,127630.475442,128641.5766019,94264.1371653132,95275.2383252128,96286.3394851124,97297.4406450121,98308.5418049117,98308.5418,119541.6662,120552.7673,121563.8685,122574.9696,119541.666162803,120552.767322703,121563.868482603,122574.969642502,123586.070802402,111384.5826,104396.2161,108499.8563,76264.19122,111644.0342,121730.6905,51267.6983,168722.4855,30961.73199,155669.6152,103857.8738,110039.8161,102780.1384,121459.2103,105844.8147,124543.0166,48497.34991,103760.5833,110996.4367,143621.4544,33791.58251,104299.5593,174622.463,54909.63268,105651.5602,126307.083,134137.9156,100564.1198,176750.9444,162002.6077
Positive,907.487955,12.34844288,P2076-907.5-12.3,41364.1,41155.2,40946.3,40737.4,40528.5,42408.6464740616,42199.7406937173,41990.834913373,41781.9291330286,41573.0233526843,38230.5308671754,38021.6250868311,37812.7193064868,37603.8135261424,37394.9077457981,44497.7042775047,44288.7984971604,44079.8927168161,43870.9869364718,43662.0811561274,43662.08116,39275.05977,39066.15399,38857.24821,38648.34243,39275.0597688969,39066.1539885526,38857.2482082083,38648.342427864,38439.4366475197,37574.44688,37674.67759,39169.58852,37004.17309,25328.18729,47152.61331,46810.01356,35409.55176,44863.28353,43639.17343,46250.39563,42038.80072,35518.3505,39142.88885,43132.85537,42715.87152,35670.89742,38960.74629,40100.83257,42316.79843,48253.70318,38520.06322,38579.47501,50858.56138,45429.05781,47961.90736,32062.09457,35062.60495,41486.45051,47765.73815
Positive,907.8273897,12.51406991,P2077-907.8-12.5,73894.9,73632.9,73370.9,73108.9,72846.9,75204.9452912258,74942.9404825039,74680.935673782,74418.9308650601,74156.9260563382,69964.8491167877,69702.8443080658,69440.8394993439,69178.8346906219,68916.8298819,77824.9933784449,77562.988569723,77300.9837610011,77038.9789522792,76776.9741435573,76776.97414,71274.87316,71012.86835,70750.86354,70488.85873,71274.8731603972,71012.8683516753,70750.8635429534,70488.8587342315,70226.8539255096,71692.36053,100288.8652,40285.75433,49637.48356,76872.06892,70809.94501,90514.64306,91795.36701,69819.48332,67454.72866,76525.17416,72517.86399,81024.31752,56541.16899,171028.717,82893.00022,48899.91643,84157.84821,61423.74916,60152.79116,66480.51125,73624.36795,57454.31768,41595.37015,75059.28977,63100.0722,57200.10585,55557.04997,58205.67368,63380.20759
Positive,907.8270468,42.14405695,P2078-907.8-42.1,177786.6,178502.7,179218.8,179934.9,180651,174206.105466145,174922.207445449,175638.309424753,176354.411404058,177070.513383362,188528.145052229,189244.247031533,189960.349010837,190676.450990142,191392.552969446,167045.085673103,167761.187652407,168477.289631711,169193.391611015,169909.49359032,169909.4936,184947.6352,185663.7371,186379.8391,187095.9411,184947.635155708,185663.737135012,186379.839114316,187095.941093621,187812.043072925,123144.3165,172889.0143,250793.1531,71515.59469,127057.9888,144997.012,219603.9577,169137.1047,117811.5818,189278.0515,200091.0509,60471.40807,104453.6672,148896.7028,214583.7804,83660.57154,245520.4737,256584.0753,98458.51036,167202.6835,306399.7058,67070.75155,205319.5029,47349.72313,225138.6942,135770.068,242248.7689,297068.6842,123219.0618,137511.2363
